JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459111.5208,2.7,,,Vis.,KOC,,000,,999999,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459111.5417,3.2,,,Vis.,VFK,,25,35,X21103FD,LEIPZIG BL. AUGE,,,Z,,,,OMI CET,BAV,STD,,,,
2459111.59028,3.2,,,Vis.,MZS,,000,,999999,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459111.5958,3.4,,,Vis.,SRAB,,29,35,X15353AKV,,,,Z,,,,OMI CET,BAV,STD,,,,
2459111.63,3.2,,,Vis.,KSZ,K,000,,999999,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459111.7222,3.5,,,Vis.,KGT,,NA,,NA,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459111.75000,3.1,,,Vis.,MDP,,25,35,x169431h,,,,Z,,,,OMI CET,RASC,STD,,,,
2459111.76056,4.726,0.021,,B,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459111.76458,3.096,0.014,,V,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459111.77477,1.937,0.012,,R,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459111.77849,0.327,0.009,,I,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459111.84722,3.1,,,Vis.,TSAA,,25,35,13029DGC,,,,Z,,,,Mira,,STD,,,,
2459112.2396,3.24,,,Vis.,SASC,K,2.7 3.5,2.7 4.1,x17124pl,,,,Z,,,,MIRA,AAVSO,STD,,,,
2459112.43264,3.9,,,Vis.,KSQ,,35,41,1623ha,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459112.45139,3.5,,,Vis.,UAN,,35,41,12708PFL,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459112.4701,3.1,,,Vis.,VFK,,35,35,X21103FD,LEIPZIG BL. AUGE,,,Z,,,,OMI CET,BAV,STD,,,,
2459112.5104,3.4,,,Vis.,BVE,,27,36,070925,,,,Z,,,,OMI CET,KNVWS,STD,,,,
2459112.52431,3.00,,,Vis.,AJAC,,2.5 (Alpha Ceti),3.5 (Gamma Ceti),omi Cet AAVSO,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459112.6000,3.5,,,Vis.,SRAB,,29,35,X15353AKV,,,,Z,,,,OMI CET,BAV,STD,,,,
2459112.625,2.7,,,Vis.,WBOA,,2.5,3.5,14410BIU,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459112.688,3.6,,,Vis.,FSR,,,,39.03,NE,,,Z,,,,OMICRON CET,AAVSO,STD,,,,BAAVSS
2459112.73958,3.6,,,Vis.,ACEA,,3.6,4.1,X25611BFN,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459112.88542,3.0,,,Vis.,TSAA,,25,35,13029DGC,,,,Z,,,,Mira,,STD,,,,
2459113.07222,3.1,,,Vis.,KSH,,3.5,3.8,080407,,,,Z,,,,OMI CET,VSS,STD,,,,
2459113.2576,3.3,,,Vis.,BJFA,,25,35,Otero 2002,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459113.4292,3.4,,,Vis.,SRAB,,29,35,X15353AKV,,,,Z,,,,OMI CET,BAV,STD,,,,
2459113.4326,2.9,,,Vis.,LCR,,25,"""36,38""",AAVSO STANDARD,,,,Z,,,,OMI CET,AASABADELL,STD,,,,
2459113.462,3.2,,,Vis.,TOO,,,,39.03,B7X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459113.549,3.4,,,Vis.,VOL,,25,35,13611WC,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459113.5506,3.199,0.011,,V,VOL,,DEL CET = HD16582,GAM CET = HD16970,X22308RG,,1,1.53,Z,4.07,3.410,,OMI CET,AAVSO,STD,,,,
2459113.55208,3.5,,,Vis.,MED,,3.5,,A,Naked eye observation,,,Z,,,,MIRA,AAVSO,STD,,,,
2459113.5525,3.184,0.011,,V,VOL,,DEL CET = HD16582,GAM CET = HD16970,X22308RG,,1,1.53,Z,4.07,3.388,,OMI CET,AAVSO,STD,,,,
2459113.6042,2.9,,,Vis.,WBOA,,2.5,3.5,14410BIU,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459113.62500,3.0,,,Vis.,KMWA,K,Menkar,86 Cet,Stellarium,,,,Z,,,,MIRA,BAV,STD,,,,
2459113.63,3.2,,,Vis.,KSZ,K,000,,999999,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459113.630,3.3,,,Vis.,SAC,,NA,,S/B/1965,,,,Z,,,,OMI CET,BAV,STD,,,,
2459113.81250,3.8,,,Vis.,PJI,,35,38,A,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459113.84375,3.0,,,Vis.,TSAA,,25,35,13029DGC,,,,Z,,,,Mira,,STD,,,,
2459114.047,3.2,,,Vis.,ONOB,,35,,X23416EFN,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2459114.41,3.1,,,Vis.,ASW,,,,039.03,0; NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459114.45833,3.5,,,Vis.,MPIB,,2.5,3.5,Stellarium 0.18.2,,,,Z,,,,MIRA,AAVSO,STD,,,,
2459114.5292,3.2,,,Vis.,VFK,,25,35,X21103FD,LEIPZIG BL. AUGE,,,Z,,,,OMI CET,BAV,STD,,,,
2459114.556,3.7,,,Vis.,HXT,,,,039.02,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459114.6042,3.1,,,Vis.,WBOA,,2.5,3.5,14410BIU,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459114.60972,3.329,0.07,,V,KMWA,,ENSEMBLE,000-BBF-310,X25660WH,ERROR VS 6 COMP STARS,1,1.754,Z,,3.383,,omi Cet,BAV,STD,,,,
2459114.6125,3.4,,,Vis.,SRAB,,29,35,X15353AKV,,,,Z,,,,OMI CET,BAV,STD,,,,
2459114.61806,3.3,,,Vis.,MZS,,000,,999999,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459114.6191,3.294,0.010,,V,VOL,,DEL CET = HD16582,GAM CET = HD16970,X22308RG,,1,1.70,Z,4.07,3.410,,OMI CET,AAVSO,STD,,,,
2459114.6210,3.280,0.012,,V,VOL,,DEL CET = HD16582,GAM CET = HD16970,X22308RG,,1,1.71,Z,4.07,3.412,,OMI CET,AAVSO,STD,,,,
2459114.85903,3.05,,,Vis.,TSAA,,25,35,13029DGC,,,,Z,,,,Mira,,STD,,,,
2459115.2958,3.8,,,Vis.,PEX,,35,41,13696TI,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459115.38,3.4,,,Vis.,KTZ,,35,,HIP,,,,Z,,,,OMI CET,,STD,,,,
2459115.424,3.261,,,V,ZHAB,,Multiple,Multiple,X25588RH,,0,,Z,NA,NA,,OMI CET,,STD,,,,
2459115.5083,3.1,,,Vis.,VFK,,25,35,X21103FD,LEIPZIG BL. AUGE,,,Z,,,,OMI CET,BAV,STD,,,,
2459115.6042,3.3,,,Vis.,WBOA,,3.5,2.5,14410BIU,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459115.8,3.3,,,Vis.,MOW,,25,35,10423RO,ALSO X24816BVJ FOR STAR 25,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459116.29167,3.2,,,Vis.,ZLT,,35,25,A,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459116.368,3.311,,,V,ZHAB,,Multiple,Multiple,X25588RH,,0,,Z,NA,NA,,OMI CET,,STD,,,,
2459116.462,3.1,,,Vis.,ASW,,,,039.03,0; NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459116.64,3.2,,,Vis.,KSZ,K,000,,999999,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459116.78611,3.1,,,Vis.,MDP,,25,35,x169431h,,,,Z,,,,OMI CET,RASC,STD,,,,
2459117.44097,4.1,,,Vis.,KSQ,UZ,41,,1623ha,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459117.45139,3.2,,,Vis.,AJV,,25,36,aavso standard,,,,Z,,,,OMI CET,AASABADELL,STD,,,,
2459117.59375,3.8,,,Vis.,MED,,3.5,4.1,A,Mira seen easily with naked eye,,,Z,,,,MIRA,AAVSO,STD,,,,
2459117.630,3.2,,,Vis.,SAC,,NA,,S/B/1965,,,,Z,,,,OMI CET,BAV,STD,,,,
2459117.6333,3.2,,,Vis.,AAX,B,29,35,ATLAS,MOON,,,Z,,,,OMI CET,NEOA-JBS,STD,,,,
2459117.83322,0.270,0.018,,I,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459117.83695,4.749,0.016,,B,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459117.84109,3.245,0.017,,V,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459117.84443,1.887,0.010,,R,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459118.38889,3.0,,,Vis.,PALA,B,35,,X25660A AI,,,,Z,,,,MIRA,,STD,,,,
2459118.465,3.6,,,Vis.,HXT,,,,039.02,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459118.625,3.5,,,Vis.,WBOA,,3.5,4.1,14410BIU,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459118.6389,3.2,,,Vis.,LCR,,25,"""36,38""",AAVSO STANDARD,,,,Z,,,,OMI CET,AASABADELL,STD,,,,
2459118.675,3.7,,,Vis.,TOO,,,,39.03,Naked Eye,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459118.86458,3.4,,,Vis.,PJI,,25,35,A,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459119.32361,3.0,,,Vis.,PALA,B,35,,X25660A AI,,,,Z,,,,MIRA,,STD,,,,
2459119.4514,3.2,,,Vis.,VFK,,25,35,X21103FD,LEIPZIG BL. AUGE,,,Z,,,,OMI CET,BAV,STD,,,,
2459119.45833,3.2,,,Vis.,PALA,,35,,X25660A AI,,,,Z,,,,MIRA,,STD,,,,
2459119.52083,2.97,,,Vis.,AJAC,,2.5 (Alpha Ceti),3.5 (Gamma Ceti),omi Cet AAVSO,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459119.6,3.3,,,Vis.,GZN,,35,,12103HL,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459120.016,3.1,,,Vis.,ONOB,,35,,X23416EFN,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2459120.358,3.4,,,Vis.,ASW,,,,039.03,0; NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459120.60069,3.8,,,Vis.,MED,,3.5,4.1,B,Mira easily visible to the naked eye,,,Z,,,,MIRA,AAVSO,STD,,,,
2459121.117,3.183,,,V,ZHAB,,Multiple,Multiple,X25588RH,,0,,Z,NA,NA,,OMI CET,,STD,,,,
2459121.6139,3.2,,,Vis.,AAX,B,29,35,ATLAS,MOON,,,Z,,,,OMI CET,NEOA-JBS,STD,,,,
2459121.625,3.5,,,Vis.,WBOA,,3.5,4.1,14410BIU,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459121.65625,3.3,,,Vis.,ATOB,,25,35,X24855OV,,,,Z,,,,MIRA,AS,STD,,,,
2459122.12,3.10,,,V,ZHAB,,Multiple,Multiple,X25588RH,,0,,Z,NA,NA,,OMI CET,,STD,,,,
2459122.478,3.7,,,Vis.,TOO,,,,39.03,B7X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459122.51042,3.2,,,Vis.,AJV,,25,36,aavso standard,,,,Z,,,,OMI CET,AASABADELL,STD,,,,
2459123.086,3.14,,,V,ZHAB,,Multiple,Multiple,X25588RH,,0,,Z,NA,NA,,OMI CET,,STD,,,,
2459123.4042,3.3,,,Vis.,SRAB,,29,35,X15353AKV,,,,Z,,,,OMI CET,BAV,STD,,,,
2459123.85764,3.4,,,Vis.,TSAA,,25,35,13029DGC,,,,Z,,,,Mira,,STD,,,,
2459124.001,3.0,,,Vis.,ONOB,,35,,X23416EFN,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2459125.4069,3.3,,,Vis.,LCR,,25,"""36,38""",AAVSO STANDARD,,,,Z,,,,OMI CET,AASABADELL,STD,,,,
2459126.5694,3.2,,,Vis.,VFK,,25,35,X21103FD,LEIPZIG BL. AUGE,,,Z,,,,OMI CET,BAV,STD,,,,
2459127.41,3.2,,,Vis.,KAF,,000,,999999,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459127.42,3.6,,,Vis.,KTZ,B,35,,HIP,MOON,,,Z,,,,OMI CET,,STD,,,,
2459127.4333,3.2,,,Vis.,VFK,,25,35,X21103FD,LEIPZIG BL. AUGE,,,Z,,,,OMI CET,BAV,STD,,,,
2459127.5417,3.2,,,Vis.,SRAB,,29,35,X15353AKV,,,,Z,,,,OMI CET,BAV,STD,,,,
2459127.80556,3.1,,,Vis.,MDP,B,25,35,x169431h,,,,Z,,,,OMI CET,RASC,STD,,,,
2459127.989,3.0,,,Vis.,ONOB,,35,,X23416EFN,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2459128.378,3.1,,,Vis.,WBOA,,3.5,2.5,14410BIU,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459128.4500,3.3,,,Vis.,SRAB,,29,35,X15353AKV,,,,Z,,,,OMI CET,BAV,STD,,,,
2459128.624,3.1,,,Vis.,VOL,,25,35,13611WC,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459128.6247,3.339,0.021,,V,VOL,,DEL CET = HD16582,GAM CET = HD16970,X22308RG,,1,2.05,Z,4.07,3.439,,OMI CET,AAVSO,STD,,,,
2459128.6263,3.352,0.012,,V,VOL,,DEL CET = HD16582,GAM CET = HD16970,X22308RG,,1,2.07,Z,4.07,3.408,,OMI CET,AAVSO,STD,,,,
2459128.80556,3.5,,,Vis.,PJI,,35,40,A,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459128.82361,3.5,,,Vis.,TSAA,,25,35,13029DGC,,,,Z,,,,Mira,,STD,,,,
2459129.12,3.344,,,V,ZHAB,,Multiple,Multiple,X25588RH,,0,,Z,NA,NA,,OMI CET,,STD,,,,
2459129.438,3.2,,,Vis.,ASW,,,,039.03,0; NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459129.6417,3.3,,,Vis.,LCR,,25,"""36,38""",AAVSO STANDARD,,,,Z,,,,omi Cet,AASABADELL,STD,,,,
2459129.672,3.8,,,Vis.,TOO,,,,39.03,Naked Eye,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459129.76340,0.272,0.020,,I,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459129.76899,4.966,0.016,,B,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459129.77289,3.345,0.016,,V,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459129.77807,1.984,0.022,,R,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459130.3,3.7,,,Vis.,SYU,,35,41,X17139ZY,,,,Z,,,,OMI CET,BAV,STD,,,,
2459130.30,3.6,,,Vis.,KTZ,,35,41,HIP,,,,Z,,,,OMI CET,,STD,,,,
2459130.378,3.1,,,Vis.,WBOA,,3.5,2.5,14410BIU,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459130.6,3.4,,,Vis.,MOW,,25,35,10423RO,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459130.60,3.3,,,Vis.,KSZ,K,000,,999999,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459130.6584,3.444,0.025,,V,VOL,,DEL CET = HD16582,GAM CET = HD16970,X22308RG,,1,2.74,Z,4.07,3.425,,OMI CET,AAVSO,STD,,,,
2459130.83403,3.5,,,Vis.,TSAA,,25,35,13029DGC,,,,Z,,,,Mira,,STD,,,,
2459131.32,3.4,,,Vis.,BFO,,000,,999999,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459131.38819,3.5,,,Vis.,MZS,,000,,999999,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459131.45833,3.0,,,Vis.,MED,,3.5,,A,,,,Z,,,,MIRA,AAVSO,STD,,,,
2459131.46,3.2,,,Vis.,KAF,,000,,999999,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459131.69167,3.2,,,Vis.,MDP,B,35,25,x169431h,,,,Z,,,,OMI CET,RASC,STD,,,,
2459131.82847,3.5,,,Vis.,TSAA,,25,35,13029DGC,,,,Z,,,,Mira,,STD,,,,
2459131.8924,3.5,,,Vis.,KSP,,NA,,NA,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459132.1944,3.58,,,Vis.,SASC,,2.7 4.1,3.5 4.1,x17124pl,,,,Z,,,,MIRA,AAVSO,STD,,,,
2459132.2826,3.8,,,Vis.,PEX,,35,41,13696TI,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459132.32222,3.5,,,Vis.,PALA,,35,41,X25660A AI,,,,Z,,,,MIRA,,STD,,,,
2459132.5,3.8,,,Vis.,SHS,,36,41,X24246AUB,,,,Z,,,,omi Cet,AAVSO,STD,,,,
2459133.096,3.81,,,V,ZHAB,,Multiple,Multiple,X25588RH,,0,,Z,NA,NA,,OMI CET,,STD,,,,
2459133.2639,3.8,,,Vis.,PEX,,35,41,13696TI,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459133.378,3.1,,,Vis.,WBOA,,3.5,2.5,14410BIU,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459133.3903,3.2,,,Vis.,VFK,,25,35,X21103FD,LEIPZIG BL. AUGE,,,Z,,,,OMI CET,BAV,STD,,,,
2459133.4,3.5,,,Vis.,SYU,,35,41,X17139ZY,,,,Z,,,,OMI CET,BAV,STD,,,,
2459133.40278,3.2,,,Vis.,TTU,,2.5,3.6,A,,,,Z,,,,OMI CET,,STD,,,,
2459133.43056,3.3,,,Vis.,ATOB,,25,35,X24855OV,,,,Z,,,,omi Cet,AS,STD,,,,
2459133.77847,3.3,,,Vis.,MDP,B,25,35,x169431h,,,,Z,,,,OMI CET,RASC,STD,,,,
2459133.84028,3.6,,,Vis.,KRAE,,3.6,3.8,X24627AGX,also used non-AAVSO chart,,,Z,,,,omi Cet,AAVSO,STD,,,,
2459134.3090,3.8,,,Vis.,PEX,,35,41,13696TI,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459134.3667,3.5,,,Vis.,SRAB,,29,35,X15353AKV,,,,Z,,,,OMI CET,BAV,STD,,,,
2459134.36806,3.6,,,Vis.,UAN,,35,41,12708PFL,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459134.4757,3.1,,,Vis.,AAX,K,35,37,ATLAS,BSC EXTINCTION,,,Z,,,,OMI CET,NEOA-JBS,STD,,,,
2459134.49024,2.9,,,Vis.,MISB,B,35,41,X24412CQX,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459134.50,3.50,,,Vis.,SAC,,3.50,,X17072TC,8*56,,,Z,,,,OMI CET,BAV,STD,,,,
2459135.2625,3.6,,,Vis.,PEX,,35,41,13696TI,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459135.3806,3.4,,,Vis.,LCR,,25,"""36,38""",AAVSO STANDARD,,,,Z,,,,OMI CET,AASABADELL,STD,,,,
2459135.39236,3.5,,,Vis.,PALA,,35,41,X25660A AI,,,,Z,,,,MIRA,,STD,,,,
2459135.4,3.3,,,Vis.,SYU,,25,35,X17139ZY,,,,Z,,,,OMI CET,BAV,STD,,,,
2459135.42,3.4,,,Vis.,ASW,,,,039.03,0; NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459135.6,3.5,,,Vis.,GZN,,35,,12103HL,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459135.70368,3.414,0.010,,V,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459135.71395,1.986,0.011,,R,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459135.72470,0.260,0.007,,I,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459135.72872,4.976,0.008,,B,SAH,,ENSEMBLE,,3279CKC,,0,,Z,,,,OMI CET,AAVSO,STD,,,,
2459136.03750,3.2,,,Vis.,SANG,,2.5,3.5,5816uz,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459136.3625,3.5,,,Vis.,SRAB,,29,35,X15353AKV,,,,Z,,,,OMI CET,BAV,STD,,,,
2459136.36319,3.3,,,Vis.,DHEB,,2.5,3.5,X22480YD,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459136.44792,3.4,,,Vis.,AJV,,25,36,aavso standard,,,,Z,,,,omi Cet,AASABADELL,STD,,,,
2459136.45833,3.6,,,Vis.,UAN,,35,41,12708PFL,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459136.81736,3.5,,,Vis.,TSAA,,25,35,13029DGC,,,,Z,,,,Mira,,STD,,,,
2459137.2521,3.4,,,Vis.,PEX,,35,,13696TI,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459137.473,3.7,,,Vis.,TOO,,,,39.03,B7X50,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459137.625,3.4,,,Vis.,VOL,,35,41,13611WC,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459137.6302,3.505,0.024,,V,VOL,,DEL CET = HD16582,GAM CET = HD16970,X22308RG,,1,2.53,Z,4.07,3.412,,OMI CET,AAVSO,STD,,,,
2459137.6453,3.577,0.026,,V,VOL,,DEL CET = HD16582,GAM CET = HD16970,X22308RG,,1,2.91,Z,4.07,3.482,,OMI CET,AAVSO,STD,,,,
2459138.38194,3.8,,,Vis.,UAN,,35,41,12708PFL,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459138.38333,3.3,,,Vis.,ATOB,,25,35,X24855OV,,,,Z,,,,MIRA,AS,STD,,,,
2459138.40972,3.5,,,Vis.,NAO,K,35,41,Yale bright star cat,"""Naked eye, Simeiz observatory""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2459138.448,3.7,,,Vis.,HXT,,,,039.02,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2459138.4958,3.6,,,Vis.,SRAB,,35,41,X15353AKV,,,,Z,,,,OMI CET,BAV,STD,,,,
2459138.6396,3.2,,,Vis.,AAX,K,29,35,ATLAS,BSC,,,Z,,,,OMI CET,NEOA-JBS,STD,,,,
2459138.77569,3.8,,,Vis.,PJI,,41,35,A,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459139.2625,3.6,,,Vis.,PEX,,35,41,13696TI,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459139.38194,3.5,,,Vis.,TTU,,2.5,3.6,A,,,,Z,,,,OMI CET,,STD,,,,
2459139.4736,3.2,,,Vis.,AAX,,29,35,ATLAS,,,,Z,,,,OMI CET,NEOA-JBS,STD,,,,
2459139.4778,3.8,,,Vis.,HGUA,,"""35,41""",,X2569AMT,,,,Z,,,,OMI CET,SAAF,STD,,,,
2459139.81944,3.6,,,Vis.,TSAA,,35,41,13029DGC,,,,Z,,,,Mira,,STD,,,,
2459140.3,3.7,,,Vis.,SYU,,35,41,X17139ZY,,,,Z,,,,OMI CET,BAV,STD,,,,
2459140.333,3.5,,,Vis.,WBOA,,3.5,4.1,14410BIU,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459140.41,3.3,,,Vis.,SJEA,,NA,,NA,,,,Z,,,,OMI CET,AFOEV,STD,,,,
2459140.49097,3.8,,,Vis.,CQP,,35,41,X25679CZW,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459140.6035,3.9,,,Vis.,BVE,,36,41,070925,,,,Z,,,,OMI CET,KNVWS,STD,,,,
2459140.62917,3.8,,,Vis.,ONJ,,35,41,X24808GBU,,,,Z,,,,OMI CET,,STD,,,,
2459141.028,3.4,,,Vis.,ONOB,,35,,X23416EFN,,,,Z,,,,OMI CET,VSOLJ,STD,,,,
2459141.3,3.6,,,Vis.,SYU,,35,41,X17139ZY,,,,Z,,,,OMI CET,BAV,STD,,,,
2459141.31,3.4,,,Vis.,KSZ,K,000,,999999,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459141.35764,3.7,,,Vis.,NAO,,35,41,Yale bright star cat,"""Naked eye, Simeiz observatory""",,,Z,,,,omi Cet,AAVSO,STD,,,,
2459141.38,3.9,,,Vis.,KTZ,,35,41,HIP,,,,Z,,,,OMI CET,,STD,,,,
2459141.4,3.3,,,Vis.,REP,,25,35,1990,,,,Z,,,,OMI CET,AJC,STD,,,,
2459141.60417,3.9,,,Vis.,DEY,,35,41,X25697BP,,,,Z,,,,MIRA,AAVSO,STD,,,,
2459142.1583,4.0,,,Vis.,BJFA,,35,41,Otero 2002,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459142.25,4.0,,,Vis.,GVD,,35,41,X25701G,,,,Z,,,,OMI CET,AVSOPLEIONE,STD,,,,
2459142.2507,3.8,,,Vis.,PEX,,35,41,13696TI,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459142.36806,3.7,,,Vis.,AJV,,36,41,aavso standard,,,,Z,,,,omi Cet,AASABADELL,STD,,,,
2459142.42,3.50,,,Vis.,SAC,U,3.50,,X17072TC,8*56,,,Z,,,,OMI CET,BAV,STD,,,,
2459143.3168,3.2,,,Vis.,CSM,,25,35,X17332AOS,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459143.5667,3.618,0.033,,V,VOL,,DEL CET = HD16582,GAM CET = HD16970,X22308RG,,1,1.88,Z,4.07,3.381,,OMI CET,AAVSO,STD,,,,
2459144.28125,3.7,,,Vis.,NAO,,35,41,Yale bright star cat,"""Naked eye, Simeiz observatory""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2459144.3,3.8,,,Vis.,SYU,,35,41,X17139ZY,,,,Z,,,,OMI CET,BAV,STD,,,,
2459144.30903,3.5,,,Vis.,PALA,,35,41,X25660A AI,,,,Z,,,,omi Cet,,STD,,,,
2459144.3194,3.9,,,Vis.,RKE,,36,41,AAVSO,,,,Z,,,,OMI CET,BAV,STD,,,,
2459144.3271,3.9,,,Vis.,PEX,,35,41,13696TI,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2459144.385,3.9,,,Vis.,ILE,,000,,999999,,,,Z,,,,OMI CET,MCSE,STD,,,,
2459144.39583,3.5,,,Vis.,TTU,,2.5,"""3.6, 3.8""",A,,,,Z,,,,OMI CET,,STD,,,,
2459144.4,3.3,,,Vis.,REP,,25,35,1990,,,,Z,,,,OMI CET,AJC,STD,,,,
2459144.4625,3.8,,,Vis.,VFK,,35,41,X21103FD,LEIPZIG BL. AUGE,,,Z,,,,OMI CET,BAV,STD,,,,
2459144.5957,3.679,0.017,,V,VOL,,DEL CET = HD16582,GAM CET = HD16970,X22308RG,,1,2.25,Z,4.07,3.350,,OMI CET,AAVSO,STD,,,,
